id,message,label,platform,timestamp
4424,If you don't reply I'll come to your house.Now.,1,Discord,2024-11-01T15:19:00
3769,Who are you with? Send me a picture.Reply ASAP. Where are you?,1,Telegram,2024-11-12T19:20:00
13,"Hey, are we still on for later? Sent from mobile. Let's reschedule if needed.",0,Telegram,2024-10-18T02:13:00
640,Congrats on your achievement! Edited message.,0,SMS,2024-11-03T22:44:00
4469,"You were active 2 minutes ago, why didn't you respond?!!",1,Twitter,2024-10-04T11:14:00
3044,Who are you with? Send me a picture.?? Call me at 9150263406,1,Instagram,2024-10-10T22:28:00
3137,Where are you? Reply now!!Now.,1,WhatsApp,2024-11-19T22:57:00
1708,"Happy to help, call me if needed. Sent from mobile.",0,Telegram,2024-11-13T07:00:00
3527,Where are you? Reply now!!!!1 Where are you?,1,Twitter,2024-10-28T02:22:00
594,"Sure, send me the file when you can. Sent from mobile.",0,Facebook,2024-10-14T14:19:00
3292,Where are you? Reply now!!Now.,1,Discord,2024-10-01T14:54:00
196,Congrats on your achievement!,0,SMS,2024-11-10T18:35:00
4988,Why are you with them? Send location immediately.!!!,1,Telegram,2024-10-30T00:08:00
1271,That's hilarious 😂 Sent from mobile. Happy to help whenever.,0,Facebook,2024-11-27T04:54:00
1900,I'll check and update you tomorrow. Edited message.,0,Twitter,2024-10-16T14:46:00
720,That's hilarious 😂 Edited message.,0,Twitter,2024-11-23T08:53:00
370,"Hey, are we still on for Monday? See you soon.",0,Instagram,2024-11-18T01:08:00
4599,"You were active 2 minutes ago, why didn't you respond?Now. I saw you online.",1,Telegram,2024-11-04T20:58:00
4427,Why did you block me? Answer me now!!!,1,SMS,2024-11-19T17:23:00
3927,"I saw you last night with him, tell me who he is.I mean it. I saw you online.",1,Discord,2024-11-29T17:38:00
4586,Why are you with them? Send location immediately.??,1,Facebook,2024-10-25T00:54:00
2832,"Happy to help, call me if needed. Thanks!",0,Facebook,2024-11-26T19:21:00
4736,Why didn't you reply? I saw you online.?? Reply me now!,1,Telegram,2024-10-18T10:30:00
3111,Why are you with them? Send location immediately.!!!,1,Instagram,2024-10-22T04:26:00
3300,Why are you with them? Send location immediately.Reply ASAP.,1,SMS,2024-11-20T19:59:00
3931,Don't ignore me. Reply!Now.,1,Facebook,2024-11-22T00:04:00
1935,"That's hilarious 😂 - btw, call me.",0,Instagram,2024-11-26T09:53:00
1571,I'll check and update you tomorrow. Sent from mobile.,0,Facebook,2024-10-01T19:29:00
1189,"Sounds good, talk later. - btw, call me.",0,Twitter,2024-11-14T11:57:00
606,That's hilarious 😂 Thanks!,0,Telegram,2024-11-24T03:30:00
1595,"That's hilarious 😂 Also, did you get the documents?",0,Twitter,2024-11-05T04:21:00
1341,"Sure, send me the file when you can. Sent from mobile.",0,Twitter,2024-10-01T03:29:00
2570,That's hilarious 😂 See you soon.,0,Telegram,2024-10-10T13:30:00
716,"Got it, I'll be there. :)",0,Instagram,2024-11-06T18:42:00
4560,"I saw you last night with him, tell me who he is.",1,Discord,2024-10-15T19:43:00
1083,"No worries, take your time. :)",0,Discord,2024-11-15T22:57:00
3433,"You were active 2 minutes ago, why didn't you respond?!! I saw you online.",1,SMS,2024-10-31T09:08:00
3916,Where are you? Reply now!!,1,Telegram,2024-11-19T04:37:00
3586,Who are you with? Send me a picture.Now.,1,Discord,2024-11-12T19:29:00
1775,"Congrats on your achievement! Edited message. Also, did you get the documents?",0,SMS,2024-11-28T22:39:00
3530,"I know you're there, why aren't you answering?!!! Call me at 9939866900",1,Facebook,2024-11-11T05:57:00
4387,Where are you? Reply now!!!!1,1,SMS,2024-10-22T02:51:00
3582,"I know you're there, why aren't you answering?!!1",1,SMS,2024-11-20T13:54:00
3924,Don't ignore me. Reply!!!!,1,WhatsApp,2024-10-20T11:32:00
2192,"No worries, take your time. Thanks!",0,Instagram,2024-10-17T10:51:00
159,"Happy to help, call me if needed.",0,WhatsApp,2024-10-19T11:23:00
3596,"I saw you last night with him, tell me who he is.?? Where are you?",1,Twitter,2024-10-14T10:13:00
3165,Who are you with? Send me a picture.!! Reply me now!,1,Twitter,2024-10-13T22:00:00
4286,Why didn't you reply? I saw you online.?? Call me at 9807734007,1,Twitter,2024-10-25T16:07:00
4529,If you don't reply I'll come to your house.Reply ASAP.,1,Twitter,2024-10-10T03:47:00
84,"No worries, take your time. Edited message.",0,Telegram,2024-10-05T22:18:00
824,That's hilarious 😂 :),0,Discord,2024-10-07T04:31:00
4,"Sure, send me the file when you can. See you soon.",0,Discord,2024-11-25T00:48:00
3589,Why are you with them? Send location immediately.!! Where are you? Call me at 9536914131,1,Telegram,2024-10-08T11:24:00
3502,Don't ignore me. Reply! Where are you?,1,Telegram,2024-10-16T09:47:00
3675,"I saw you last night with him, tell me who he is.!!1",1,Instagram,2024-11-25T06:50:00
2689,Thanks! See you later. :) Let's reschedule if needed.,0,WhatsApp,2024-10-28T07:44:00
264,"Sure, send me the file when you can.",0,Facebook,2024-10-17T23:01:00
2951,"Got it, I'll be there. - btw, call me. Also, did you get the documents?",0,SMS,2024-10-07T23:42:00
1597,That's hilarious 😂 Edited message.,0,SMS,2024-10-25T02:56:00
98,Congrats on your achievement! See you soon.,0,Discord,2024-10-24T05:38:00
2476,"Got it, I'll be there. :)",0,Discord,2024-10-14T06:42:00
4995,Why did you block me? Answer me now!!!1 Call me at 9486545688,1,Twitter,2024-11-19T16:41:00
3075,"I saw you last night with him, tell me who he is.Now. Call me at 9971722488",1,Twitter,2024-10-26T11:19:00
1376,"Sure, send me the file when you can. See you soon.",0,WhatsApp,2024-10-24T00:04:00
1004,"Happy to help, call me if needed. Also, did you get the documents?",0,WhatsApp,2024-11-30T19:42:00
1965,"Got it, I'll be there. Thanks!",0,SMS,2024-10-27T00:17:00
2043,Thanks! See you this evening. Edited message.,0,Twitter,2024-11-25T12:51:00
3523,Why did you block me? Answer me now!!!,1,WhatsApp,2024-11-10T05:50:00
2356,"Sounds good, talk later.",0,WhatsApp,2024-10-13T05:54:00
867,I'll check and update you tomorrow. Sent from mobile.,0,Twitter,2024-10-24T04:48:00
975,I'll check and update you tomorrow. See you soon.,0,Instagram,2024-10-06T04:41:00
4288,Where are you? Reply now!!I mean it.,1,SMS,2024-10-01T14:47:00
1153,"I'll check and update you tomorrow. - btw, call me.",0,SMS,2024-10-04T12:16:00
4291,Why didn't you reply? I saw you online.I mean it. Where are you?,1,Facebook,2024-11-25T00:50:00
2087,"Sounds good, talk later. :)",0,WhatsApp,2024-10-14T18:29:00
1835,"I'll check and update you tomorrow. - btw, call me.",0,WhatsApp,2024-11-29T05:20:00
3634,Why didn't you reply? I saw you online.??,1,Discord,2024-11-05T17:18:00
2789,"Sounds good, talk later. See you soon.",0,Instagram,2024-11-07T09:54:00
1282,Thanks! See you this evening. Thanks!,0,Discord,2024-10-11T13:03:00
1740,"That's hilarious 😂 - btw, call me. Let's reschedule if needed.",0,SMS,2024-10-14T16:13:00
2981,Congrats on your achievement! :),0,WhatsApp,2024-10-29T00:46:00
102,"Happy to help, call me if needed. - btw, call me.",0,Discord,2024-11-06T01:22:00
655,That's hilarious 😂 Sent from mobile.,0,Twitter,2024-11-23T21:37:00
3315,Don't ignore me. Reply!??,1,Telegram,2024-11-26T00:19:00
2694,"Sure, send me the file when you can. See you soon.",0,Telegram,2024-11-29T02:55:00
459,Thanks! See you later. :),0,SMS,2024-11-14T11:55:00
2365,"Sounds good, talk later. - btw, call me.",0,Twitter,2024-10-23T13:29:00
208,"Got it, I'll be there. Edited message.",0,Facebook,2024-10-23T00:11:00
4417,Who are you with? Send me a picture.!!1,1,Discord,2024-10-02T10:17:00
4153,Why are you with them? Send location immediately.Reply ASAP. Call me at 9354604182,1,SMS,2024-11-22T08:59:00
2264,That's hilarious 😂 :),0,SMS,2024-11-01T05:34:00
4085,Who are you with? Send me a picture.,1,Discord,2024-10-23T00:11:00
2394,That's hilarious 😂 Let's reschedule if needed.,0,SMS,2024-10-31T11:09:00
45,"Hey, are we still on for next week?",0,SMS,2024-11-06T16:20:00
1347,"Congrats on your achievement! :) Also, did you get the documents?",0,Twitter,2024-10-05T04:16:00
1374,I'll check and update you tomorrow. See you soon.,0,WhatsApp,2024-11-10T07:44:00
712,"Hey, are we still on for next week? - btw, call me.",0,SMS,2024-10-14T01:35:00
2623,I'll check and update you tomorrow. Sent from mobile.,0,Facebook,2024-11-11T11:12:00
3392,Why did you block me? Answer me now!!!1 Where are you?,1,Facebook,2024-10-01T15:53:00
1968,Thanks! See you tomorrow. See you soon.,0,Telegram,2024-10-09T00:10:00
1177,"Hey, are we still on for later? :)",0,WhatsApp,2024-10-17T08:42:00
1294,Congrats on your achievement! Edited message.,0,Twitter,2024-11-12T17:54:00
3641,Who are you with? Send me a picture.!!!,1,Telegram,2024-10-22T19:50:00
3678,Don't ignore me. Reply!I mean it. Reply me now!,1,Telegram,2024-11-03T11:30:00
3988,"You were active 2 minutes ago, why didn't you respond?Reply ASAP. Reply me now!",1,Facebook,2024-10-26T02:21:00
3027,Why did you block me? Answer me now!?? I saw you online.,1,WhatsApp,2024-10-28T04:15:00
1836,Thanks! See you soon. See you soon.,0,Twitter,2024-11-06T17:12:00
4696,"I saw you last night with him, tell me who he is.I mean it.",1,Telegram,2024-10-17T18:02:00
205,I'll check and update you tomorrow. Sent from mobile. Happy to help whenever.,0,Facebook,2024-10-08T08:36:00
1466,That's hilarious 😂 Edited message.,0,Instagram,2024-11-28T06:00:00
2384,Thanks! See you Monday. See you soon.,0,Discord,2024-11-19T08:45:00
513,"That's hilarious 😂 Edited message. Also, did you get the documents?",0,SMS,2024-10-09T20:52:00
3569,Who are you with? Send me a picture.??,1,Instagram,2024-11-22T03:25:00
2344,That's hilarious 😂 Thanks!,0,SMS,2024-10-13T15:18:00
3494,"I know you're there, why aren't you answering?I mean it.",1,Instagram,2024-10-29T21:35:00
1403,"No worries, take your time. Sent from mobile.",0,Instagram,2024-11-16T23:13:00
180,Thanks! See you later.,0,Facebook,2024-11-01T03:06:00
310,Congrats on your achievement! Edited message.,0,SMS,2024-10-01T03:27:00
2300,"Got it, I'll be there. See you soon.",0,Twitter,2024-10-04T12:24:00
126,Thanks! See you later. :),0,WhatsApp,2024-10-11T00:26:00
3371,"I know you're there, why aren't you answering?",1,Discord,2024-11-08T05:42:00
4969,Why did you block me? Answer me now!Reply ASAP.,1,Telegram,2024-10-12T06:41:00
519,Thanks! See you tomorrow. :),0,Facebook,2024-11-22T22:44:00
2815,"Got it, I'll be there. Edited message.",0,SMS,2024-11-29T13:10:00
515,"Happy to help, call me if needed. Sent from mobile.",0,Discord,2024-10-26T22:53:00
4705,Why are you with them? Send location immediately.!!1 Where are you?,1,Twitter,2024-10-04T04:23:00
728,"Sounds good, talk later. :)",0,Instagram,2024-10-09T20:32:00
3099,Where are you? Reply now!!Now.,1,Discord,2024-11-19T11:00:00
2982,"No worries, take your time. Edited message.",0,Facebook,2024-11-29T21:32:00
4294,Why did you block me? Answer me now!Now.,1,Telegram,2024-10-23T10:24:00
842,"Sure, send me the file when you can.",0,SMS,2024-10-23T21:29:00
753,"Sounds good, talk later. Sent from mobile.",0,Instagram,2024-10-03T19:32:00
75,"Thanks! See you this evening. - btw, call me.",0,SMS,2024-10-22T02:52:00
957,"Got it, I'll be there. Sent from mobile.",0,SMS,2024-10-09T16:06:00
340,"Sounds good, talk later. Edited message.",0,WhatsApp,2024-11-28T05:26:00
3874,Where are you? Reply now!!Now.,1,WhatsApp,2024-10-10T05:57:00
2418,That's hilarious 😂 See you soon.,0,Instagram,2024-11-28T15:30:00
440,"Sure, send me the file when you can. :)",0,Twitter,2024-10-12T05:40:00
541,"No worries, take your time.",0,SMS,2024-10-13T04:21:00
2967,That's hilarious 😂 Edited message.,0,WhatsApp,2024-10-21T05:02:00
524,"Sounds good, talk later. :)",0,Facebook,2024-11-13T20:41:00
1309,That's hilarious 😂 See you soon.,0,Discord,2024-11-08T04:48:00
535,"Happy to help, call me if needed. Sent from mobile.",0,SMS,2024-10-23T18:14:00
870,"No worries, take your time. :)",0,Discord,2024-10-17T17:30:00
1792,"Hey, are we still on for Monday? Edited message.",0,Twitter,2024-10-10T16:18:00
981,"Got it, I'll be there. Edited message.",0,Discord,2024-11-18T08:29:00
1534,Thanks! See you next week. Sent from mobile.,0,Twitter,2024-11-22T20:07:00
1305,Thanks! See you this evening. Thanks!,0,Facebook,2024-10-19T15:01:00
4895,"I saw you last night with him, tell me who he is.!!!",1,Facebook,2024-11-28T10:11:00
270,"No worries, take your time. Thanks! Happy to help whenever.",0,Instagram,2024-10-19T11:55:00
1505,"Sure, send me the file when you can. Edited message.",0,Discord,2024-10-28T07:14:00
3671,"I saw you last night with him, tell me who he is.",1,Telegram,2024-11-12T01:20:00
2340,"Sure, send me the file when you can.",0,Discord,2024-11-12T14:42:00
691,Thanks! See you next week. Sent from mobile.,0,Facebook,2024-10-27T12:28:00
723,"Sure, send me the file when you can. Sent from mobile.",0,Telegram,2024-11-20T15:56:00
3388,Why did you block me? Answer me now!Reply ASAP.,1,Telegram,2024-10-09T10:59:00
2811,Thanks! See you Monday. Thanks!,0,WhatsApp,2024-10-16T14:13:00
3621,Where are you? Reply now!!??,1,Telegram,2024-11-14T05:48:00
1151,"Got it, I'll be there. See you soon.",0,Twitter,2024-10-25T15:48:00
790,"Sounds good, talk later. Thanks!",0,Twitter,2024-10-18T19:41:00
2755,"Got it, I'll be there. - btw, call me.",0,Twitter,2024-10-03T11:40:00
3574,Who are you with? Send me a picture.Now. Reply me now!,1,Instagram,2024-10-13T11:02:00
4993,Where are you? Reply now!!I mean it. I saw you online.,1,Discord,2024-10-19T02:35:00
2756,"Hey, are we still on for this evening? :)",0,Telegram,2024-10-28T13:50:00
4372,Why didn't you reply? I saw you online.Now.,1,Facebook,2024-11-09T14:58:00
3758,Don't ignore me. Reply!,1,SMS,2024-10-05T06:19:00
1365,Congrats on your achievement!,0,Discord,2024-10-13T18:08:00
4260,Who are you with? Send me a picture.!!1,1,Telegram,2024-10-29T07:43:00
1335,Congrats on your achievement! Sent from mobile.,0,Twitter,2024-11-30T10:40:00
818,That's hilarious 😂 Edited message.,0,Twitter,2024-11-29T17:33:00
3765,Why didn't you reply? I saw you online.Reply ASAP.,1,WhatsApp,2024-10-06T15:42:00
921,"Hey, are we still on for tomorrow? - btw, call me.",0,Twitter,2024-11-03T02:30:00
1589,"Got it, I'll be there.",0,WhatsApp,2024-11-25T01:24:00
2014,"Happy to help, call me if needed. See you soon.",0,Facebook,2024-10-23T20:33:00
3194,Why are you with them? Send location immediately.!!!,1,SMS,2024-11-19T16:24:00
3347,"I saw you last night with him, tell me who he is.!!1",1,SMS,2024-10-04T01:28:00
2651,Congrats on your achievement! Edited message.,0,WhatsApp,2024-11-23T22:00:00
789,Congrats on your achievement! See you soon.,0,WhatsApp,2024-10-06T05:21:00
2292,"No worries, take your time. :)",0,Facebook,2024-11-13T22:59:00
672,"Hey, are we still on for tomorrow? Edited message.",0,SMS,2024-11-25T14:53:00
4750,Why did you block me? Answer me now!!!!,1,Discord,2024-11-29T01:28:00
2624,"Hey, are we still on for tomorrow? See you soon.",0,SMS,2024-10-23T00:42:00
3004,"I know you're there, why aren't you answering?!! Where are you?",1,Discord,2024-11-16T07:22:00
3484,"I know you're there, why aren't you answering?!!!",1,Instagram,2024-10-12T11:09:00
4973,Why are you with them? Send location immediately.,1,Facebook,2024-10-03T23:09:00
1027,"Sounds good, talk later.",0,Telegram,2024-11-11T00:30:00
1016,I'll check and update you tomorrow. See you soon.,0,Twitter,2024-11-19T02:34:00
4145,"You were active 2 minutes ago, why didn't you respond???",1,WhatsApp,2024-10-07T11:33:00
1067,"Sure, send me the file when you can. See you soon.",0,Facebook,2024-10-24T05:41:00
1809,"Hey, are we still on for this evening? Sent from mobile.",0,WhatsApp,2024-10-22T19:06:00
1828,"Happy to help, call me if needed.",0,Twitter,2024-10-31T12:30:00
3196,Why didn't you reply? I saw you online.,1,SMS,2024-11-28T09:32:00
3536,If you don't reply I'll come to your house.Now.,1,Telegram,2024-11-29T11:59:00
4511,Who are you with? Send me a picture.,1,SMS,2024-11-24T01:31:00
3301,Who are you with? Send me a picture.!!! Reply me now!,1,Instagram,2024-11-04T14:09:00
418,"Sure, send me the file when you can. See you soon.",0,Facebook,2024-10-17T07:46:00
3867,"I know you're there, why aren't you answering?Now. I saw you online.",1,WhatsApp,2024-11-24T19:54:00
2084,Congrats on your achievement! See you soon.,0,Facebook,2024-10-02T23:38:00
4138,Why didn't you reply? I saw you online.!!! Call me at 9302629335,1,WhatsApp,2024-10-18T07:04:00
2822,"Sure, send me the file when you can. Sent from mobile.",0,Discord,2024-11-20T00:23:00
2199,"Got it, I'll be there. Sent from mobile.",0,WhatsApp,2024-11-21T17:23:00
3649,Why didn't you reply? I saw you online.I mean it.,1,Twitter,2024-10-09T08:29:00
2734,"Happy to help, call me if needed. Edited message.",0,Telegram,2024-11-09T22:03:00
1143,"No worries, take your time. :)",0,WhatsApp,2024-10-08T08:31:00
4259,Why didn't you reply? I saw you online.!!!,1,Twitter,2024-11-09T18:34:00
3829,Why are you with them? Send location immediately.!!,1,WhatsApp,2024-11-21T20:06:00
4708,Why are you with them? Send location immediately.Now.,1,SMS,2024-10-31T04:19:00
426,"Sounds good, talk later. Sent from mobile.",0,Twitter,2024-10-05T13:43:00
3970,If you don't reply I'll come to your house.I mean it. I saw you online.,1,Twitter,2024-11-03T10:27:00
4271,Why are you with them? Send location immediately.??,1,Discord,2024-10-28T04:43:00
108,Congrats on your achievement! See you soon.,0,Telegram,2024-11-24T10:11:00
1967,That's hilarious 😂 Edited message.,0,SMS,2024-11-24T23:46:00
3007,"I know you're there, why aren't you answering?Reply ASAP.",1,Facebook,2024-11-19T22:01:00
1005,"Sounds good, talk later. Edited message.",0,WhatsApp,2024-10-06T19:08:00
2122,"Got it, I'll be there. - btw, call me.",0,Facebook,2024-11-30T20:19:00
4685,"I know you're there, why aren't you answering?Now.",1,Twitter,2024-10-14T19:09:00
